nid,Is,Os,S,V,D
8073,1,2,3,0.08620970653847665,"[0, 0, 1, 0, 0, 0]"
8074,2,4,6,0.03972310620267419,"[1, 0, 0, 0, 0, 1]"
8075,0,1,1,0.032329427248993375,"[1, 0, 1, 1, 1, 0]"
8076,1,4,5,0.06403962476006725,"[1, 1, 0, 1, 0, 1]"
8077,2,4,6,0.025627943260586067,"[0, 0, 1, 0, 1, 0]"
8078,2,4,6,0.08389929962700865,"[0, 1, 0, 1, 0, 1]"
8079,3,5.029743613577962,8.029743613577962,0.038111875881853635,"[0, 1, 1, 1, 0, 0]"
8080,0,1,1,0.03662139914581314,"[0, 1, 1, 0, 1, 0]"
8081,2,5,7,0.006266793427611855,"[0, 1, 1, 1, 0, 1]"
8082,1,4,5,0.011886965508764474,"[1, 1, 1, 0, 0, 0]"
8083,2,3,5,0.06591126559233923,"[1, 0, 0, 0, 1, 1]"
8084,3,4,7,0.011067787321065864,"[0, 0, 0, 0, 1, 1]"
8085,0,1,1,0.09529432741763294,"[0, 0, 0, 0, 1, 0]"
8086,2,3,5,0.02111094791943749,"[1, 0, 0, 1, 1, 0]"
8087,2,3,5,0.08484438075321471,"[0, 1, 0, 0, 0, 0]"
8088,0,1,1,0.03791026991551208,"[1, 0, 1, 1, 1, 1]"
8089,0,1,1,0.06477778538623957,"[1, 1, 0, 1, 0, 0]"
8090,0,3,3,0.010405993601260849,"[0, 1, 0, 1, 1, 1]"
8091,1,2,3,0.06248548870836276,"[1, 1, 0, 1, 1, 1]"
8092,5,7,12,0.05863890721056669,"[0, 1, 0, 0, 0, 0]"
8093,0,1,1,0.031078185850988232,"[0, 0, 0, 0, 0, 0]"
8094,0,1,1,0.08924420658840268,"[0, 0, 1, 1, 0, 1]"
8095,0,2,2,0.03851322511487912,"[0, 0, 1, 1, 1, 0]"
8096,3,5,8,0.09820458474198984,"[1, 1, 0, 1, 0, 0]"
8097,1,2,3,0.07191102538800959,"[0, 1, 0, 0, 1, 0]"
8098,5,6,11,0.0611252694052446,"[1, 0, 1, 0, 1, 0]"
8099,4,5,9,0.08633234543778018,"[1, 0, 0, 0, 0, 1]"
8100,1,3,4,0.09130223162128309,"[1, 1, 1, 1, 0, 0]"
8101,0,2,2,0.0635446900190017,"[1, 1, 0, 0, 0, 1]"
8102,0,1,1,0.0024304313706808855,"[0, 0, 1, 1, 0, 0]"
8103,2,3,5,0.08607381028358513,"[1, 1, 0, 0, 0, 0]"
8104,2,4,6,0.016130651078798547,"[0, 1, 1, 0, 0, 1]"
8105,1,2,3,0.04144791987382493,"[0, 0, 1, 1, 0, 1]"
8106,0,2,2,0.00014217518976436527,"[1, 1, 0, 0, 0, 1]"
8107,2,5,7,0.0713869461653765,"[0, 0, 1, 1, 1, 1]"
8108,0,2,2,0.08525514596062564,"[1, 1, 1, 0, 0, 1]"
8109,0,1,1,0.06692421577724336,"[1, 0, 1, 1, 1, 0]"
8110,0,2,2,0.03642584275220387,"[1, 0, 1, 1, 1, 0]"
8111,0,1,1,0.051111244037025105,"[0, 1, 1, 1, 1, 1]"
8112,0,1,1,0.05574440681195875,"[1, 1, 0, 1, 0, 0]"
8113,0,1,1,0.07400694574433886,"[1, 1, 0, 1, 1, 1]"
8114,1,2,3,0.030965659808924767,"[0, 1, 0, 1, 0, 1]"
8115,0,1,1,0.055478211301785846,"[0, 1, 1, 0, 0, 0]"
8116,0,1,1,0.07563928089352662,"[0, 0, 0, 1, 0, 1]"
8117,4,5,9,0.06912292214503174,"[1, 0, 0, 0, 0, 0]"
8118,2,6,8,0.07569619541930223,"[0, 0, 0, 0, 1, 1]"
8119,0,2,2,0.022206269737011036,"[1, 1, 1, 0, 1, 0]"
8120,0,1,1,0.02967355729534263,"[0, 0, 0, 0, 0, 0]"
8121,2,4,6,0.03737227637143695,"[0, 1, 1, 0, 0, 1]"
8122,0,2,2,0.07551112560490919,"[0, 0, 1, 1, 1, 1]"
8123,0,1,1,0.0677831713977069,"[0, 1, 0, 0, 1, 0]"
8124,0,1,1,0.04192863588140386,"[0, 0, 1, 1, 1, 0]"
8125,3,4,7,0.04118420076201515,"[1, 1, 0, 1, 0, 1]"
8126,0,1,1,0.006302493145241894,"[1, 0, 0, 1, 1, 1]"
8127,1,4,5,0.08959820610117503,"[0, 1, 1, 1, 1, 0]"
8128,1,3,4,0.050916951770909546,"[0, 1, 0, 1, 0, 0]"
8129,0,1,1,0.05784249099539113,"[0, 0, 0, 0, 0, 0]"
8130,1,2,3,0.0673680963501761,"[1, 1, 0, 1, 0, 1]"
8131,1,4,5,0.04124780351966664,"[0, 1, 1, 0, 1, 0]"
8132,0,1,1,0.07210874504190606,"[0, 0, 0, 1, 0, 1]"
8133,0,2,2,0.01879754264947034,"[1, 1, 1, 0, 0, 0]"
8134,0,1,1,0.06781893996980831,"[0, 1, 1, 0, 0, 0]"
8135,0,1,1,0.04392807351199876,"[1, 1, 1, 1, 0, 1]"
8136,3,5,8,0.03854189732740934,"[0, 1, 0, 0, 1, 1]"
8137,0,1,1,0.04301910213837143,"[1, 1, 0, 1, 1, 0]"
8138,1,2,3,0.004322088613584768,"[1, 1, 1, 1, 1, 0]"
8139,0,1,1,0.02174710291391782,"[0, 0, 0, 0, 1, 1]"
8140,4,6,10,0.03528947689399023,"[0, 0, 0, 0, 0, 0]"
8141,0,1,1,0.03565109542192438,"[0, 1, 0, 1, 0, 1]"
8142,1,3,4,0.03959950041232721,"[1, 0, 0, 0, 1, 0]"
8143,0,1,1,0.08719573203349867,"[0, 1, 0, 0, 1, 0]"
8144,0,1,1,0.04233599369828103,"[0, 1, 0, 0, 1, 0]"
8145,2,4,6,0.08125612383632191,"[0, 1, 0, 1, 1, 0]"
8146,0,1,1,0.05074226308221283,"[0, 0, 1, 0, 0, 1]"
8147,0,1,1,0.022453018277645342,"[0, 1, 1, 0, 0, 0]"
8148,0,1,1,0.042528940145127536,"[0, 0, 0, 1, 1, 0]"
8149,0,1,1,0.041976974710378784,"[0, 1, 1, 0, 1, 0]"
8150,2,2,4,0.07706160804416681,"[0, 1, 0, 0, 1, 1]"
8151,4,7,11,0.01925141660143162,"[0, 1, 1, 0, 1, 1]"
8152,2,5,7,0.07472605728512854,"[1, 0, 1, 1, 1, 1]"
8153,2,3,5,0.07585613815537379,"[0, 0, 1, 1, 1, 1]"
8154,5,6,11,0.09203814106162173,"[0, 0, 1, 0, 1, 0]"
8155,2,2,4,0.050680179020928307,"[0, 1, 0, 0, 1, 0]"
8156,2,4,6,0.08978043316180923,"[0, 1, 0, 0, 1, 0]"
8157,2,3,5,0.0921727193189526,"[0, 0, 0, 1, 1, 0]"
8158,5,9.005205718537898,14.005205718537898,0.002700273117566848,"[1, 1, 1, 1, 1, 0]"
8159,0,1,1,0.05916076662012415,"[0, 1, 0, 1, 1, 0]"
8160,1,2,3,0.057458688146676595,"[1, 1, 0, 0, 1, 0]"
