nid,Is,Os,S,V,D
16830,2,5,7,0.4956208677541474,"[0, 1, 0, 1, 1, 0, 1, 1, 1, 0]"
16831,0,2,2,0.02327257867623936,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1]"
16832,1,3,4,0.18850966792176735,"[1, 0, 0, 0, 1, 0, 1, 1, 1, 0]"
16833,0,3,3,0.5285117854443563,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
16834,2,4,6,0.35994507161704714,"[1, 1, 1, 1, 1, 0, 0, 0, 1, 0]"
16835,3,4,7,0.3363248004140974,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 1]"
16836,0,1,1,0.0021620451991082312,"[1, 0, 0, 1, 0, 1, 1, 1, 0, 0]"
16837,0,1,1,0.0482940349856954,"[1, 1, 1, 0, 1, 1, 1, 1, 0, 1]"
16838,2,2.0606466169751663,4.060646616975166,0.06198835978846581,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 0]"
16839,3,3.366064042970518,6.3660640429705175,0.37457544966025025,"[0, 0, 0, 1, 1, 1, 0, 1, 1, 0]"
16840,0,3,3,0.1914509054549853,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1]"
16841,0,1,1,0.011855907400783156,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0]"
16842,0,2,2,0.3164276073124659,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1]"
16843,4,4,8,0.4479886448200292,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1]"
16844,0,1,1,0.029230636532046134,"[0, 1, 1, 1, 0, 0, 1, 0, 0, 1]"
16845,2,4,6,0.39710085972444054,"[0, 1, 0, 0, 0, 0, 1, 1, 0, 0]"
16846,1,2,3,0.07032059081238445,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
16847,2,2,4,0.097554434232835,"[0, 1, 1, 1, 1, 1, 0, 1, 0, 0]"
16848,0,1,1,0.042194695690200984,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]"
16849,0,1,1,0.002132189401387513,"[1, 0, 1, 1, 0, 1, 0, 0, 1, 1]"
16850,3,4,7,0.35997471157018,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 1]"
16851,0,3,3,0.34450815163342086,"[0, 1, 1, 1, 1, 0, 1, 0, 0, 0]"
16852,3,3,6,0.37141382538339995,"[0, 1, 1, 1, 1, 0, 0, 0, 0, 1]"
16853,0,1,1,0.08335606136433182,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 1]"
16854,6.103637240348866,5.489737808856127,11.593375049204994,0.553938865692779,"[0, 1, 1, 1, 0, 1, 1, 0, 1, 1]"
16855,0,4,4,0.49818081951199245,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1]"
16856,0,3,3,0.3651268171864227,"[1, 0, 0, 0, 0, 1, 1, 1, 0, 1]"
16857,0,1,1,0.015568924710094245,"[1, 1, 1, 1, 0, 1, 0, 1, 0, 0]"
16858,0,1,1,0.04848892520912107,"[1, 0, 0, 0, 1, 0, 1, 0, 1, 0]"
16859,1,2,3,0.09150186662378473,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 1]"
16860,0,1,1,0.002626773754257933,"[1, 1, 1, 1, 1, 0, 1, 1, 0, 1]"
16861,1,2,3,0.09866805269645434,"[0, 1, 0, 0, 1, 0, 0, 0, 1, 1]"
16862,0,2,2,0.0649717859261369,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 1]"
16863,0,3,3,0.5959311772854378,"[1, 0, 0, 1, 1, 1, 0, 1, 0, 0]"
16864,0,1,1,0.0564576291305878,"[1, 0, 0, 1, 1, 1, 1, 0, 0, 0]"
16865,1,3,4,0.29865934873195843,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1]"
16866,0,4,4,0.37944096126782634,"[0, 1, 1, 1, 0, 1, 1, 1, 0, 1]"
16867,2,3,5,0.3308920501567745,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 1]"
16868,1,2,3,0.28133954942066086,"[1, 1, 1, 0, 0, 0, 0, 1, 1, 0]"
16869,0,1,1,0.08634753791501357,"[1, 1, 1, 0, 1, 0, 0, 0, 0, 0]"
16870,0,1,1,0.00957496096644514,"[0, 0, 0, 1, 1, 0, 1, 1, 1, 0]"
16871,0,1,1,0.03506177155086271,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1]"
16872,3,4,7,0.1510726529903563,"[1, 1, 0, 0, 0, 1, 1, 0, 1, 1]"
16873,0,1,1,0.0724420684228852,"[1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
16874,1,2,3,0.05390000218292207,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
16875,0,1,1,0.03848112307291324,"[1, 0, 0, 1, 0, 1, 0, 0, 1, 1]"
16876,0,1,1,0.06706831683256032,"[0, 0, 0, 1, 1, 1, 1, 1, 0, 1]"
16877,1,3,4,0.09873750914040463,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 0]"
16878,0,5,5,0.41676122260643544,"[1, 1, 0, 0, 0, 1, 1, 0, 1, 0]"
16879,1,2,3,0.23237892033066596,"[1, 1, 1, 1, 0, 1, 1, 1, 0, 0]"
16880,2,4,6,0.20311901359172987,"[1, 1, 0, 0, 0, 1, 1, 0, 1, 0]"
16881,0,1,1,0.05372292006619167,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1]"
16882,3,4,7,0.5986711630179071,"[1, 0, 1, 1, 0, 1, 0, 0, 1, 1]"
16883,0,1,1,0.08483924957008457,"[0, 1, 1, 0, 0, 0, 1, 1, 0, 1]"
16884,0,2,2,0.1945873846498317,"[1, 0, 0, 1, 1, 1, 0, 1, 1, 1]"
16885,0,1,1,0.027472554547212674,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1]"
16886,0,1,1,0.06133190092725893,"[1, 1, 1, 0, 1, 0, 1, 1, 1, 1]"
16887,4,5,9,0.42049738381755564,"[1, 0, 1, 1, 1, 0, 1, 0, 1, 0]"
16888,0,1,1,0.047766585548965484,"[1, 0, 1, 0, 0, 0, 1, 0, 1, 0]"
16889,0,1,1,0.10763656501154123,"[0, 1, 0, 1, 1, 1, 0, 0, 1, 1]"
16890,1,4,5,0.518885401791872,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]"
16891,0,1,1,0.0281348559525757,"[0, 1, 1, 0, 0, 0, 0, 1, 1, 1]"
