from,to,w
55,729,1.1448786970822487
55,744,1
55,982,1.2492630744340651
55,2756,1
55,3520,1
55,5082,1
55,11544,1
56,55,1
57,11,1
57,1,1
58,22,1.3455791630086982
58,3,1
58,11,1.071161545955213
58,99,1.0176553378047175
58,663,1
58,3606,1.0144113786171545
58,7963,1
58,9390,1
58,9850,1
58,12200,1
58,13962,1
58,15289,1
59,4,2.504216120526826
59,5,4.044083102846361
59,6,4.711733271052368
59,30,52.357478989498176
59,114,1.9580912607158434
59,128,1
59,169,7.558215092690886
59,176,2.4366085625627996
59,439,1.202590823215297
59,527,1
59,539,1.685394675340204
59,797,1
59,812,1
59,816,1
59,845,1
59,852,1.1217838765637715
59,900,2.12488360701417
59,944,1
59,996,1.2583849273442813
59,1177,1
59,1222,1
59,1351,1.1515277219449547
59,1384,1
59,1427,1
59,1438,1.712488762945354
59,1439,1
59,1442,1.1363749497504592
59,1564,1
59,1789,1
59,1792,1
59,1798,1.307239963966675
59,2019,1.2846989174823902
59,2160,1
59,2241,1.1945807472182919
59,2331,1
59,2377,1.1370878486297822
59,2551,1
59,2605,1
59,2641,1
59,2777,1.227291582917432
59,2835,1
59,2874,1
59,2917,1
59,2935,1
59,3017,1
59,3230,1
59,3373,1
59,3439,1
59,3441,1
59,3631,1
59,3718,1
59,3769,1
59,3787,1
59,3836,1.247954454091744
59,3875,1
59,3955,1.243486015498877
59,4014,1
59,4091,1.193639107784334
59,4094,1
59,4342,1
59,4355,1
59,4422,1.2328077394417671
59,4534,1
59,4566,1
59,4635,1
59,4641,1.1988801350527531
59,4722,1
59,4755,1
59,5065,1
59,5138,1
59,5155,1
59,5212,1
59,5271,1
59,5274,1
59,5296,1
59,5725,1
59,5836,1
59,6086,1
59,6129,1
59,6495,1
59,6506,1
59,6657,1.2042551711596636
59,6811,1
59,6817,1
59,6887,1
59,7024,1
59,7301,1
59,7471,1.2150413433306477
59,7514,1
59,7702,1.202036962593273
59,7825,1
59,7841,1
59,7961,1
59,7987,1
59,7989,1
59,8222,1
59,8526,1
59,8624,1
59,8874,1
59,9056,1
59,9081,1
59,9098,1.1948213567863704
59,9281,1
59,9565,1
59,9640,1
59,9744,1.22117763833773
59,9876,1
59,9892,1
59,9986,1
59,10045,1
59,10227,1.227291582917432
59,10417,1
59,10514,1
59,10523,1
59,10533,1
59,10792,1
59,10921,1
59,11145,1
59,11864,1
59,12098,1
59,12248,1
59,12394,1
59,12403,1
